id_visita,data_visita,mes_referencia,unidade,tipo_agendamento,ferramenta_agendamento
82129,2024-04-30,2024-04,livance - botafogo,visita agendada,animus
82355,2024-04-30,2024-04,livance - botafogo,visita agendada,animus
82784,2024-04-30,2024-04,livance - botafogo,visita agendada,animus
78633,2024-04-30,2024-04,livance - barra da tijuca,visita agendada,retool
81605,2024-04-30,2024-04,livance - barra da tijuca,visita agendada,retool
82332,2024-04-30,2024-04,livance - barra da tijuca,visita agendada,retool
82654,2024-04-30,2024-04,livance - barra da tijuca,visita agendada,animus
82713,2024-04-30,2024-04,livance - paulista,visita agendada,retool
82767,2024-04-30,2024-04,livance - pinheiros,visita agendada,retool
82758,2024-04-30,2024-04,livance - pinheiros,visita agendada,animus
81770,2024-04-30,2024-04,visita virtual,visita agendada,retool
82490,2024-04-30,2024-04,livance - tatuapé,visita agendada,retool
70370,2024-04-30,2024-04,visita virtual,visita agendada,retool
76549,2024-04-30,2024-04,visita virtual,visita agendada,retool
79226,2024-04-30,2024-04,visita virtual,visita agendada,retool
81221,2024-04-30,2024-04,visita virtual,visita agendada,retool
81625,2024-04-30,2024-04,visita virtual,visita agendada,retool
79273,2024-04-30,2024-04,visita virtual,visita agendada,retool
82203,2024-04-30,2024-04,visita virtual,visita agendada,retool
82436,2024-04-30,2024-04,visita virtual,visita agendada,retool
82472,2024-04-30,2024-04,visita virtual,visita agendada,retool
82533,2024-04-30,2024-04,visita virtual,visita agendada,retool
82067,2024-04-30,2024-04,livance - vila mariana,visita agendada,retool
82402,2024-04-30,2024-04,livance - vila mariana,visita agendada,retool
82645,2024-04-29,2024-04,livance - campinas,visita agendada,animus
82170,2024-04-29,2024-04,livance - paulista,visita agendada,retool
82278,2024-04-29,2024-04,livance - paulista,visita agendada,retool
82570,2024-04-29,2024-04,livance - paulista,visita agendada,animus
82353,2024-04-29,2024-04,livance - itaim,visita agendada,animus
82503,2024-04-29,2024-04,livance - itaim,visita agendada,animus
82632,2024-04-29,2024-04,livance - itaim,visita agendada,admin
80559,2024-04-29,2024-04,livance - campinas,visita agendada,retool
82253,2024-04-29,2024-04,livance - alphaville,visita agendada,animus
81593,2024-04-29,2024-04,livance - botafogo,visita agendada,retool
82579,2024-04-29,2024-04,livance - botafogo,visita agendada,retool
81870,2024-04-29,2024-04,livance - barra da tijuca,visita agendada,retool
82018,2024-04-29,2024-04,livance - barra da tijuca,visita agendada,retool
82311,2024-04-29,2024-04,livance - barra da tijuca,visita agendada,animus
82666,2024-04-29,2024-04,livance - barra da tijuca,visita agendada,admin
106391,2024-04-29,2024-04,livance - angélica,visita agendada,animus
81958,2024-04-29,2024-04,livance - vila madalena,visita agendada,animus
82100,2024-04-29,2024-04,livance - paulista,visita agendada,retool
82346,2024-04-29,2024-04,livance - paulista,visita agendada,animus
82061,2024-04-29,2024-04,livance - vila mariana,visita agendada,retool
82112,2024-04-29,2024-04,visita virtual,visita agendada,retool
49671,2024-04-29,2024-04,visita virtual,visita agendada,retool
78464,2024-04-29,2024-04,visita virtual,visita agendada,retool
80705,2024-04-29,2024-04,visita virtual,visita agendada,retool
81334,2024-04-29,2024-04,visita virtual,visita agendada,retool
81538,2024-04-29,2024-04,visita virtual,visita agendada,retool
81551,2024-04-29,2024-04,visita virtual,visita agendada,retool
82062,2024-04-29,2024-04,visita virtual,visita agendada,retool
82081,2024-04-29,2024-04,visita virtual,visita agendada,retool
82269,2024-04-29,2024-04,visita virtual,visita agendada,retool
82275,2024-04-29,2024-04,visita virtual,visita agendada,retool
82348,2024-04-29,2024-04,visita virtual,visita agendada,retool
82380,2024-04-29,2024-04,visita virtual,visita agendada,retool
81776,2024-04-29,2024-04,livance - vila olímpia,visita agendada,retool
82140,2024-04-29,2024-04,livance - vila olímpia,visita agendada,animus
81822,2024-04-29,2024-04,livance - vila mariana,visita agendada,retool
74315,2024-04-27,2024-04,livance - paulista,visita agendada,retool
82597,2024-04-27,2024-04,livance - alphaville,visita agendada,animus
79871,2024-04-27,2024-04,livance - alphaville,visita agendada,retool
82025,2024-04-27,2024-04,livance - market place,visita agendada,retool
65432,2024-04-27,2024-04,livance - paulista,visita agendada,retool
79883,2024-04-27,2024-04,livance - tatuapé,visita agendada,retool
71405,2024-04-27,2024-04,livance - tatuapé,visita agendada,retool
37632,2024-04-26,2024-04,livance - brigadeiro psico,visita agendada,retool
71734,2024-04-26,2024-04,livance - paulista,visita agendada,admin
81729,2024-04-26,2024-04,livance - paulista,visita agendada,retool
81777,2024-04-26,2024-04,livance - paulista,visita agendada,retool
81796,2024-04-26,2024-04,livance - itaim,visita agendada,animus
81444,2024-04-26,2024-04,livance - campinas,visita agendada,retool
81511,2024-04-26,2024-04,livance - campinas,visita agendada,animus
33430,2024-04-26,2024-04,livance - alphaville,visita agendada,retool
80776,2024-04-26,2024-04,livance - botafogo,visita agendada,retool
81396,2024-04-26,2024-04,livance - botafogo,visita agendada,retool
78709,2024-04-26,2024-04,livance - barra da tijuca,visita agendada,retool
81645,2024-04-26,2024-04,livance - barra da tijuca,visita agendada,animus
81756,2024-04-26,2024-04,livance - barra da tijuca,visita agendada,animus
81894,2024-04-26,2024-04,livance - barra da tijuca,visita agendada,retool
82179,2024-04-26,2024-04,livance - barra da tijuca,visita agendada,retool
82127,2024-04-26,2024-04,livance - tatuapé,visita agendada,retool
81700,2024-04-26,2024-04,livance - pinheiros,visita agendada,retool
81981,2024-04-26,2024-04,visita virtual,visita agendada,retool
82126,2024-04-26,2024-04,livance - tatuapé,visita agendada,animus
81906,2024-04-26,2024-04,visita virtual,visita agendada,retool
81220,2024-04-26,2024-04,livance - tatuapé,visita agendada,retool
69954,2024-04-26,2024-04,visita virtual,visita agendada,retool
78844,2024-04-26,2024-04,visita virtual,visita agendada,retool
80591,2024-04-26,2024-04,visita virtual,visita agendada,retool
81166,2024-04-26,2024-04,visita virtual,visita agendada,retool
81827,2024-04-26,2024-04,visita virtual,visita agendada,retool
81473,2024-04-26,2024-04,visita virtual,visita agendada,retool
81940,2024-04-26,2024-04,visita virtual,visita agendada,retool
82040,2024-04-26,2024-04,visita virtual,visita agendada,retool
82044,2024-04-26,2024-04,visita virtual,visita agendada,retool
82047,2024-04-26,2024-04,visita virtual,visita agendada,retool
82122,2024-04-26,2024-04,visita virtual,visita agendada,retool
81934,2024-04-26,2024-04,livance - vila madalena,visita agendada,retool
76208,2024-04-26,2024-04,livance - tatuapé,visita agendada,retool
81655,2024-04-25,2024-04,livance - market place,visita agendada,retool
81726,2024-04-25,2024-04,livance - tatuapé,visita agendada,admin
81984,2024-04-25,2024-04,livance - tatuapé,visita agendada,retool
82306,2024-04-25,2024-04,livance - tatuapé,visita agendada,admin
82307,2024-04-25,2024-04,livance - tatuapé,visita agendada,admin
81952,2024-04-25,2024-04,livance - pinheiros,visita agendada,animus
82086,2024-04-25,2024-04,livance - paulista,visita agendada,animus
82014,2024-04-25,2024-04,livance - barra da tijuca,visita agendada,retool
81718,2024-04-25,2024-04,livance - market place,visita agendada,animus
82057,2024-04-25,2024-04,livance - campinas,visita agendada,retool
81902,2024-04-25,2024-04,livance - brigadeiro 2,visita agendada,retool
71366,2024-04-25,2024-04,livance - brigadeiro,visita agendada,retool
23318,2024-04-25,2024-04,livance - botafogo,visita agendada,retool
81378,2024-04-25,2024-04,livance - botafogo,visita agendada,retool
79777,2024-04-25,2024-04,livance - barra da tijuca,visita agendada,retool
82249,2024-04-25,2024-04,livance - vila madalena,visita surpresa,surpresa
67374,2024-04-25,2024-04,livance - tatuapé,visita agendada,retool
81931,2024-04-25,2024-04,livance - vila olímpia,visita agendada,animus
82197,2024-04-25,2024-04,livance - vila madalena,visita agendada,admin
81772,2024-04-25,2024-04,visita virtual,visita agendada,retool
46832,2024-04-25,2024-04,visita virtual,visita agendada,retool
60918,2024-04-25,2024-04,visita virtual,visita agendada,retool
47220,2024-04-25,2024-04,livance - vila madalena,visita agendada,retool
76041,2024-04-25,2024-04,visita virtual,visita agendada,retool
80141,2024-04-25,2024-04,visita virtual,visita agendada,retool
80587,2024-04-25,2024-04,visita virtual,visita agendada,retool
74816,2024-04-25,2024-04,visita virtual,visita agendada,retool
81791,2024-04-25,2024-04,visita virtual,visita agendada,retool
81914,2024-04-25,2024-04,visita virtual,visita agendada,retool
81951,2024-04-25,2024-04,visita virtual,visita agendada,retool
82002,2024-04-25,2024-04,visita virtual,visita agendada,retool
82015,2024-04-25,2024-04,visita virtual,visita agendada,retool
81945,2024-04-25,2024-04,livance - vila mariana,visita agendada,animus
81959,2024-04-24,2024-04,livance - paulista,visita agendada,retool
81647,2024-04-24,2024-04,livance - barra da tijuca,visita agendada,animus
81349,2024-04-24,2024-04,livance - botafogo,visita agendada,retool
53433,2024-04-24,2024-04,livance - brigadeiro,visita agendada,retool
81731,2024-04-24,2024-04,livance - brigadeiro psico,visita agendada,animus
81954,2024-04-24,2024-04,livance - campinas,visita agendada,animus
81764,2024-04-24,2024-04,livance - campinas,visita agendada,retool
81535,2024-04-24,2024-04,livance - campinas,visita agendada,retool
81095,2024-04-24,2024-04,livance - campinas,visita agendada,retool
80900,2024-04-24,2024-04,visita virtual,visita agendada,retool
81317,2024-04-24,2024-04,livance - paulista,visita agendada,retool
127332,2024-04-24,2024-04,visita virtual,visita agendada,admin
81141,2024-04-24,2024-04,visita virtual,visita agendada,retool
81641,2024-04-24,2024-04,visita virtual,visita agendada,retool
81231,2024-04-24,2024-04,livance - paulista,visita agendada,retool
81944,2024-04-24,2024-04,livance - vila olímpia,visita agendada,retool
81888,2024-04-24,2024-04,livance - vila madalena,visita agendada,retool
77412,2024-04-23,2024-04,livance - vila madalena,visita agendada,retool
81675,2024-04-23,2024-04,livance - alphaville,visita agendada,animus
81389,2024-04-23,2024-04,livance - brigadeiro 2,visita agendada,animus
81285,2024-04-23,2024-04,livance - brigadeiro psico,visita agendada,retool
80420,2024-04-23,2024-04,livance - market place,visita agendada,retool
81749,2024-04-23,2024-04,livance - paulista,visita agendada,admin
81747,2024-04-23,2024-04,livance - paulista,visita agendada,retool
80436,2024-04-23,2024-04,livance - paulista,visita agendada,retool
82036,2024-04-23,2024-04,livance - pinheiros,visita surpresa,surpresa
81867,2024-04-23,2024-04,livance - tatuapé,visita agendada,animus
80602,2024-04-23,2024-04,livance - tatuapé,visita agendada,retool
80873,2024-04-23,2024-04,livance - vila madalena,visita agendada,retool
82060,2024-04-23,2024-04,livance - paulista,visita surpresa,surpresa
36837,2024-04-23,2024-04,livance - vila madalena,visita agendada,retool
80909,2024-04-23,2024-04,visita virtual,visita agendada,retool
47151,2024-04-23,2024-04,livance - vila mariana,visita agendada,retool
73848,2024-04-23,2024-04,visita virtual,visita agendada,retool
78206,2024-04-23,2024-04,visita virtual,visita agendada,retool
80176,2024-04-23,2024-04,visita virtual,visita agendada,retool
79106,2024-04-23,2024-04,visita virtual,visita agendada,retool
80981,2024-04-23,2024-04,visita virtual,visita agendada,retool
81149,2024-04-23,2024-04,visita virtual,visita agendada,retool
81308,2024-04-23,2024-04,visita virtual,visita agendada,retool
81692,2024-04-23,2024-04,visita virtual,visita agendada,retool
81794,2024-04-23,2024-04,visita virtual,visita agendada,retool
81673,2024-04-22,2024-04,livance - pinheiros,visita agendada,retool
69139,2024-04-22,2024-04,livance - brigadeiro,visita agendada,retool
80313,2024-04-22,2024-04,livance - paulista,visita agendada,retool
80968,2024-04-22,2024-04,livance - paulista,visita agendada,retool
81218,2024-04-22,2024-04,livance - paulista,visita agendada,retool
81236,2024-04-22,2024-04,livance - paulista,visita agendada,admin
81860,2024-04-22,2024-04,livance - market place,visita agendada,admin
77689,2024-04-22,2024-04,livance - campinas,visita agendada,retool
78951,2024-04-22,2024-04,livance - brigadeiro 2,visita agendada,retool
80949,2024-04-22,2024-04,livance - barra da tijuca,visita agendada,admin
70582,2024-04-22,2024-04,livance - botafogo,visita agendada,retool
79755,2024-04-22,2024-04,livance - botafogo,visita agendada,retool
81134,2024-04-22,2024-04,livance - botafogo,visita agendada,retool
81354,2024-04-22,2024-04,livance - botafogo,visita agendada,animus
80922,2024-04-22,2024-04,livance - barra da tijuca,visita agendada,retool
81019,2024-04-22,2024-04,livance - barra da tijuca,visita agendada,retool
81502,2024-04-22,2024-04,livance - angélica,visita agendada,retool
81854,2024-04-22,2024-04,livance - alphaville,visita surpresa,surpresa
80374,2024-04-22,2024-04,livance - tatuapé,visita agendada,retool
81574,2024-04-22,2024-04,livance - pinheiros,visita agendada,animus
74790,2024-04-22,2024-04,livance - barra da tijuca,visita agendada,retool
78493,2024-04-22,2024-04,livance - tatuapé,visita agendada,retool
81447,2024-04-22,2024-04,visita virtual,visita agendada,retool
79675,2024-04-22,2024-04,visita virtual,visita agendada,retool
79838,2024-04-22,2024-04,visita virtual,visita agendada,retool
80541,2024-04-22,2024-04,visita virtual,visita agendada,retool
80570,2024-04-22,2024-04,visita virtual,visita agendada,retool
81023,2024-04-22,2024-04,visita virtual,visita agendada,retool
66176,2024-04-22,2024-04,livance - tatuapé,visita agendada,retool
81226,2024-04-22,2024-04,visita virtual,visita agendada,retool
81307,2024-04-22,2024-04,visita virtual,visita agendada,retool
81429,2024-04-22,2024-04,visita virtual,visita agendada,retool
81470,2024-04-22,2024-04,visita virtual,visita agendada,retool
81547,2024-04-22,2024-04,visita virtual,visita agendada,retool
77456,2024-04-22,2024-04,livance - vila madalena,visita agendada,retool
81280,2024-04-22,2024-04,livance - vila madalena,visita agendada,animus
81467,2024-04-22,2024-04,livance - vila madalena,visita agendada,animus
81519,2024-04-22,2024-04,livance - vila madalena,visita agendada,animus
81586,2024-04-22,2024-04,livance - vila madalena,visita agendada,animus
81862,2024-04-22,2024-04,livance - vila madalena,visita surpresa,surpresa
88000,2024-04-22,2024-04,livance - vila madalena,visita agendada,admin
73774,2024-04-20,2024-04,livance - paulista,visita agendada,admin
81161,2024-04-20,2024-04,livance - alphaville,visita agendada,animus
81160,2024-04-20,2024-04,livance - brigadeiro 2,visita agendada,retool
80582,2024-04-20,2024-04,livance - itaim,visita agendada,retool
81097,2024-04-20,2024-04,livance - paulista,visita agendada,retool
80747,2024-04-20,2024-04,livance - tatuapé,visita agendada,retool
81409,2024-04-20,2024-04,livance - tatuapé,visita agendada,retool
81333,2024-04-20,2024-04,livance - vila madalena,visita agendada,animus
78383,2024-04-20,2024-04,livance - vila madalena,visita agendada,retool
81249,2024-04-20,2024-04,livance - tatuapé,visita agendada,retool
79993,2024-04-19,2024-04,livance - campinas,visita agendada,retool
81439,2024-04-19,2024-04,livance - paulista,visita agendada,retool
81546,2024-04-19,2024-04,livance - paulista,visita surpresa,surpresa
69779,2024-04-19,2024-04,livance - market place,visita agendada,retool
79242,2024-04-19,2024-04,livance - market place,visita surpresa,surpresa
72704,2024-04-19,2024-04,livance - itaim,visita agendada,retool
61187,2024-04-19,2024-04,livance - campinas,visita agendada,retool
81351,2024-04-19,2024-04,livance - barra da tijuca,visita agendada,animus
80915,2024-04-19,2024-04,livance - brigadeiro 2,visita agendada,retool
81115,2024-04-19,2024-04,livance - campinas,visita agendada,animus
80673,2024-04-19,2024-04,livance - brigadeiro,visita agendada,retool
81219,2024-04-19,2024-04,livance - botafogo,visita agendada,animus
81292,2024-04-19,2024-04,livance - botafogo,visita agendada,retool
81156,2024-04-19,2024-04,livance - barra da tijuca,visita agendada,animus
81319,2024-04-19,2024-04,livance - barra da tijuca,visita agendada,retool
75906,2024-04-19,2024-04,livance - pinheiros,visita agendada,retool
80599,2024-04-19,2024-04,livance - paulista,visita agendada,retool
81263,2024-04-19,2024-04,visita virtual,visita agendada,retool
81025,2024-04-19,2024-04,livance - tatuapé,visita agendada,admin
81003,2024-04-19,2024-04,visita virtual,visita agendada,retool
81137,2024-04-19,2024-04,livance - vila madalena,visita agendada,retool
79118,2024-04-19,2024-04,visita virtual,visita agendada,retool
79770,2024-04-19,2024-04,visita virtual,visita agendada,retool
79798,2024-04-19,2024-04,visita virtual,visita agendada,retool
80690,2024-04-19,2024-04,visita virtual,visita agendada,retool
80870,2024-04-19,2024-04,visita virtual,visita agendada,retool
80275,2024-04-19,2024-04,visita virtual,visita agendada,retool
81200,2024-04-19,2024-04,visita virtual,visita agendada,retool
81337,2024-04-19,2024-04,visita virtual,visita agendada,retool
81338,2024-04-19,2024-04,visita virtual,visita agendada,retool
64207,2024-04-19,2024-04,livance - vila madalena,visita agendada,retool
76867,2024-04-19,2024-04,livance - vila madalena,visita agendada,retool
80950,2024-04-19,2024-04,livance - vila madalena,visita agendada,animus
79342,2024-04-18,2024-04,livance - alphaville,visita agendada,retool
78641,2024-04-18,2024-04,livance - campinas,visita agendada,retool
81322,2024-04-18,2024-04,livance - brigadeiro psico,visita agendada,animus
80833,2024-04-18,2024-04,livance - brigadeiro 2,visita agendada,retool
81041,2024-04-18,2024-04,livance - brigadeiro 2,visita agendada,animus
80703,2024-04-18,2024-04,livance - botafogo,visita agendada,animus
80732,2024-04-18,2024-04,livance - botafogo,visita agendada,animus
77398,2024-04-18,2024-04,livance - vila madalena,visita agendada,retool
80917,2024-04-18,2024-04,livance - botafogo,visita agendada,retool
80190,2024-04-18,2024-04,livance - barra da tijuca,visita agendada,retool
80745,2024-04-18,2024-04,livance - barra da tijuca,visita agendada,retool
81174,2024-04-18,2024-04,livance - barra da tijuca,visita agendada,retool
81293,2024-04-18,2024-04,livance - barra da tijuca,visita agendada,retool
81453,2024-04-18,2024-04,livance - barra da tijuca,visita surpresa,surpresa
81295,2024-04-18,2024-04,livance - itaim,visita agendada,animus
80825,2024-04-18,2024-04,livance - botafogo,visita agendada,animus
80787,2024-04-18,2024-04,livance - vila olímpia,visita agendada,admin
75195,2024-04-18,2024-04,visita virtual,visita agendada,retool
78224,2024-04-18,2024-04,livance - vila olímpia,visita agendada,retool
15256,2024-04-18,2024-04,visita virtual,visita agendada,retool
36308,2024-04-18,2024-04,visita virtual,visita agendada,retool
55716,2024-04-18,2024-04,visita virtual,visita agendada,retool
56674,2024-04-18,2024-04,visita virtual,visita agendada,retool
60620,2024-04-18,2024-04,visita virtual,visita agendada,retool
64400,2024-04-18,2024-04,visita virtual,visita agendada,retool
79398,2024-04-18,2024-04,livance - brigadeiro,visita agendada,retool
79843,2024-04-18,2024-04,visita virtual,visita agendada,retool
80923,2024-04-18,2024-04,visita virtual,visita agendada,retool
80461,2024-04-18,2024-04,visita virtual,visita agendada,retool
81049,2024-04-18,2024-04,visita virtual,visita agendada,retool
81089,2024-04-18,2024-04,visita virtual,visita agendada,animus
80784,2024-04-18,2024-04,visita virtual,visita agendada,retool
80799,2024-04-17,2024-04,livance - botafogo,visita agendada,animus
80948,2024-04-17,2024-04,livance - tatuapé,visita agendada,retool
81207,2024-04-17,2024-04,livance - pinheiros,visita agendada,retool
80771,2024-04-17,2024-04,livance - market place,visita agendada,retool
81304,2024-04-17,2024-04,livance - market place,visita agendada,admin
80438,2024-04-17,2024-04,livance - campinas,visita agendada,retool
81080,2024-04-17,2024-04,livance - campinas,visita agendada,animus
80792,2024-04-17,2024-04,livance - brigadeiro 2,visita agendada,retool
81346,2024-04-17,2024-04,livance - botafogo,visita surpresa,surpresa
80685,2024-04-17,2024-04,livance - vila madalena,visita agendada,animus
80377,2024-04-17,2024-04,livance - barra da tijuca,visita agendada,retool
80733,2024-04-17,2024-04,livance - barra da tijuca,visita agendada,animus
81180,2024-04-17,2024-04,livance - barra da tijuca,visita agendada,retool
81210,2024-04-17,2024-04,livance - barra da tijuca,visita agendada,animus
81240,2024-04-17,2024-04,livance - barra da tijuca,visita agendada,retool
80794,2024-04-17,2024-04,livance - angélica,visita agendada,animus
80280,2024-04-17,2024-04,não informado,visita agendada,retool
60638,2024-04-17,2024-04,livance - tatuapé,visita agendada,retool
79309,2024-04-17,2024-04,livance - brigadeiro 2,visita agendada,retool
80261,2024-04-17,2024-04,livance - vila madalena,visita agendada,retool
80846,2024-04-17,2024-04,visita virtual,visita agendada,retool
80129,2024-04-17,2024-04,livance - vila madalena,visita agendada,retool
78141,2024-04-17,2024-04,visita virtual,visita agendada,retool
78761,2024-04-17,2024-04,visita virtual,visita agendada,retool
78887,2024-04-17,2024-04,visita virtual,visita agendada,retool
80219,2024-04-17,2024-04,visita virtual,visita agendada,retool
80269,2024-04-17,2024-04,visita virtual,visita agendada,retool
80565,2024-04-17,2024-04,visita virtual,visita agendada,retool
80589,2024-04-17,2024-04,visita virtual,visita agendada,retool
75942,2024-04-17,2024-04,visita virtual,visita agendada,retool
81138,2024-04-17,2024-04,visita virtual,visita agendada,retool
67517,2024-04-17,2024-04,livance - vila madalena,visita agendada,retool
80122,2024-04-17,2024-04,livance - vila madalena,visita agendada,retool
77702,2024-04-17,2024-04,livance - vila madalena,visita agendada,retool
77051,2024-04-17,2024-04,livance - vila madalena,visita agendada,retool
107308,2024-04-17,2024-04,livance - market place,visita agendada,animus
81199,2024-04-17,2024-04,visita virtual,visita agendada,retool
80181,2024-04-17,2024-04,livance - vila mariana,visita agendada,retool
80819,2024-04-16,2024-04,livance - vila madalena,visita agendada,animus
78840,2024-04-16,2024-04,livance - market place,visita agendada,retool
80509,2024-04-16,2024-04,livance - tatuapé,visita agendada,retool
80744,2024-04-16,2024-04,livance - tatuapé,visita agendada,retool
80730,2024-04-16,2024-04,livance - alphaville,visita agendada,animus
80851,2024-04-16,2024-04,livance - pinheiros,visita agendada,retool
43899,2024-04-16,2024-04,livance - paulista,visita agendada,retool
80853,2024-04-16,2024-04,livance - paulista,visita agendada,retool
41147,2024-04-16,2024-04,livance - market place,visita agendada,retool
80451,2024-04-16,2024-04,livance - market place,visita agendada,retool
80263,2024-04-16,2024-04,livance - market place,visita agendada,retool
80801,2024-04-16,2024-04,livance - market place,visita agendada,retool
80694,2024-04-16,2024-04,livance - campinas,visita agendada,animus
80904,2024-04-16,2024-04,livance - barra da tijuca,visita agendada,animus
51905,2024-04-16,2024-04,livance - barra da tijuca,visita agendada,retool
72815,2024-04-16,2024-04,livance - barra da tijuca,visita agendada,retool
77543,2024-04-16,2024-04,livance - barra da tijuca,visita agendada,retool
77665,2024-04-16,2024-04,livance - barra da tijuca,visita agendada,retool
79404,2024-04-16,2024-04,livance - botafogo,visita agendada,retool
80868,2024-04-16,2024-04,livance - tatuapé,visita agendada,animus
80692,2024-04-16,2024-04,livance - vila madalena,visita agendada,animus
78920,2024-04-16,2024-04,visita virtual,visita agendada,retool
79494,2024-04-16,2024-04,livance - vila madalena,visita agendada,retool
32731,2024-04-16,2024-04,visita virtual,visita agendada,retool
49342,2024-04-16,2024-04,visita virtual,visita agendada,retool
70764,2024-04-16,2024-04,visita virtual,visita agendada,retool
71693,2024-04-16,2024-04,visita virtual,visita agendada,retool
72249,2024-04-16,2024-04,visita virtual,visita agendada,retool
75480,2024-04-16,2024-04,visita virtual,visita agendada,retool
76205,2024-04-16,2024-04,visita virtual,visita agendada,retool
80133,2024-04-16,2024-04,livance - vila madalena,visita agendada,retool
80774,2024-04-16,2024-04,visita virtual,visita agendada,retool
79951,2024-04-16,2024-04,livance - vila olímpia,visita agendada,retool
79091,2024-04-16,2024-04,livance - vila madalena,visita agendada,retool
71299,2024-04-16,2024-04,livance - vila madalena,visita agendada,retool
80942,2024-04-16,2024-04,visita virtual,visita agendada,retool
115818,2024-04-16,2024-04,visita virtual,visita agendada,retool
81078,2024-04-16,2024-04,visita virtual,visita agendada,retool
81051,2024-04-16,2024-04,visita virtual,visita agendada,retool
80711,2024-04-15,2024-04,livance - alphaville,visita agendada,animus
80680,2024-04-15,2024-04,livance - alphaville,visita agendada,retool
77839,2024-04-15,2024-04,livance - vila mariana,visita agendada,retool
80888,2024-04-15,2024-04,livance - barra da tijuca,visita agendada,animus
77566,2024-04-15,2024-04,livance - botafogo,visita agendada,retool
75916,2024-04-15,2024-04,livance - botafogo,visita agendada,retool
77794,2024-04-15,2024-04,livance - brigadeiro psico,visita agendada,retool
80780,2024-04-15,2024-04,livance - campinas,visita agendada,animus
80612,2024-04-15,2024-04,livance - tatuapé,visita agendada,animus
78597,2024-04-15,2024-04,livance - tatuapé,visita agendada,retool
73253,2024-04-15,2024-04,livance - vila madalena,visita agendada,admin
80222,2024-04-15,2024-04,livance - alphaville,visita agendada,retool
80848,2024-04-15,2024-04,livance - vila olímpia,visita agendada,retool
76875,2024-04-15,2024-04,visita virtual,visita agendada,admin
80753,2024-04-15,2024-04,livance - vila olímpia,visita agendada,retool
45502,2024-04-15,2024-04,visita virtual,visita agendada,retool
47061,2024-04-15,2024-04,visita virtual,visita agendada,retool
76375,2024-04-15,2024-04,visita virtual,visita agendada,retool
80861,2024-04-15,2024-04,livance - pinheiros,visita agendada,retool
79107,2024-04-15,2024-04,visita virtual,visita agendada,retool
79636,2024-04-15,2024-04,visita virtual,visita agendada,retool
80172,2024-04-15,2024-04,visita virtual,visita agendada,retool
79589,2024-04-15,2024-04,visita virtual,visita agendada,retool
80766,2024-04-15,2024-04,visita virtual,visita agendada,retool
80897,2024-04-14,2024-04,livance - pinheiros,visita surpresa,surpresa
80525,2024-04-13,2024-04,livance - paulista,visita agendada,animus
73208,2024-04-13,2024-04,livance - botafogo,visita agendada,retool
79861,2024-04-13,2024-04,livance - brigadeiro psico,visita agendada,retool
80456,2024-04-13,2024-04,livance - campinas,visita agendada,animus
80504,2024-04-13,2024-04,livance - itaim,visita agendada,animus
80657,2024-04-13,2024-04,livance - campinas,visita agendada,animus
76647,2024-04-13,2024-04,livance - paulista,visita agendada,retool
78026,2024-04-13,2024-04,livance - vila olímpia,visita agendada,retool
79966,2024-04-13,2024-04,livance - tatuapé,visita agendada,retool
35595,2024-04-13,2024-04,livance - market place,visita agendada,retool
80514,2024-04-13,2024-04,livance - vila olímpia,visita agendada,retool
80105,2024-04-13,2024-04,livance - vila mariana,visita agendada,retool
80489,2024-04-12,2024-04,livance - botafogo,visita agendada,retool
77582,2024-04-12,2024-04,livance - campinas,visita agendada,retool
79910,2024-04-12,2024-04,livance - campinas,visita agendada,animus
80107,2024-04-12,2024-04,livance - brigadeiro,visita agendada,animus
80127,2024-04-12,2024-04,livance - brigadeiro,visita agendada,retool
68131,2024-04-12,2024-04,livance - botafogo,visita agendada,retool
75710,2024-04-12,2024-04,livance - botafogo,visita agendada,admin
80506,2024-04-12,2024-04,livance - botafogo,visita agendada,animus
80598,2024-04-12,2024-04,livance - alphaville,visita agendada,retool
68160,2024-04-12,2024-04,livance - barra da tijuca,visita agendada,retool
87145,2024-04-12,2024-04,livance - barra da tijuca,visita agendada,retool
80414,2024-04-12,2024-04,livance - angélica,visita agendada,retool
80409,2024-04-12,2024-04,livance - alphaville,visita agendada,animus
80520,2024-04-12,2024-04,livance - tatuapé,visita agendada,retool
79170,2024-04-12,2024-04,livance - barra da tijuca,visita agendada,retool
68618,2024-04-12,2024-04,livance - itaim,visita agendada,retool
79649,2024-04-12,2024-04,livance - tatuapé,visita agendada,retool
79743,2024-04-12,2024-04,visita virtual,visita agendada,retool
36250,2024-04-12,2024-04,visita virtual,visita agendada,retool
65781,2024-04-12,2024-04,visita virtual,visita agendada,retool
71235,2024-04-12,2024-04,visita virtual,visita agendada,retool
78682,2024-04-12,2024-04,visita virtual,visita agendada,retool
79144,2024-04-12,2024-04,visita virtual,visita agendada,retool
79065,2024-04-12,2024-04,livance - vila mariana,visita agendada,retool
79761,2024-04-12,2024-04,visita virtual,visita agendada,retool
79986,2024-04-12,2024-04,visita virtual,visita agendada,retool
80109,2024-04-12,2024-04,visita virtual,visita agendada,retool
80348,2024-04-12,2024-04,visita virtual,visita agendada,retool
80472,2024-04-12,2024-04,livance - vila olímpia,visita agendada,animus
79897,2024-04-12,2024-04,visita virtual,visita agendada,retool
74709,2024-04-11,2024-04,livance - market place,visita agendada,retool
